fr_sad,fr_spr,fr_her,fr_oth,Year,Month,Day,pred_weight,pred_length,saduria,sprat,herring,lat,lon,ices_rect,X,Y,depth
0,0,0,0.0016666666666666668,1965,4,9,15,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.004666666666666666,1965,4,9,15,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.005294117647058823,1965,4,9,17,14,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.004333333333333333,1965,4,9,15,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.0062,1965,4,9,25,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.010249999999999999,1965,4,9,20,14,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.006753812636165577,1965,4,9,22.95,14,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.002,1965,4,9,15,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.0065040650406504065,1965,4,9,12.3,11,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.004387755102040816,1965,4,9,9.8,10,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.001111111111111111,1965,4,9,17.1,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.014411764705882353,1965,4,9,17,13,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.2985,1965,9,5,100,22,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.023571428571428573,1965,9,5,70,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.006046511627906977,1965,9,5,86,21,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.03662790697674419,1965,9,5,86,21,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.1861,1965,9,5,100,22,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.1960975609756098,1965,9,5,82,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.225,1965,9,5,80,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.09,1965,9,5,100,22,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.5333333333333333,1965,9,5,96,21,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.26,1965,9,5,100,21,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0.0018571428571428571,0,0,0.11514285714285716,1965,9,5,350,33,0.65,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0.0036897590361445786,0,0,0.18637048192771086,1965,9,5,664,41,2.45,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.1692307692307692,1965,9,5,78,20,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.18000000000000002,1965,9,5,130,24,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.10263157894736843,1965,9,5,76,26,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.028571428571428574,1965,9,5,28,15,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.06666666666666668,1965,9,5,18,13,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
0,0,0,0.051428571428571435,1965,9,5,42,17,0,0,0,57.4833,21.1999,43H1,871.4279621378433,6388.158427109656,68.19999694824219
